OrderID,Date,Store,City,Quantity,PaymentMethod,CustomerType
4176,2024-01-08,GreenBasket,Mumbai,9,Credit Card,Normal
4177,2024-09-25,UrbanFresh,Bangalore,4,Credit Card,Normal
4178,2024-05-28,GreenBasket,Bangalore,10,UPI,Normal
4179,2024-02-27,UrbanFresh,Hyderabad,2,Cash,Member
4180,2024-09-18,UrbanFresh,Bangalore,1,Cash,Member
4181,2024-06-24,GreenBasket,Hyderabad,5,Debit Card,Member
4182,2024-12-14,UrbanFresh,Pune,7,Debit Card,Normal
4183,2024-09-03,DailyNeeds,Delhi,8,Cash,Normal
4184,2024-08-29,DailyNeeds,Delhi,10,Cash,Normal
4185,2024-05-13,DailyNeeds,Pune,6,Debit Card,Member
4186,2024-01-03,CityGrocer,Bangalore,4,Credit Card,Member
4187,2024-03-07,CityGrocer,Hyderabad,9,Credit Card,Normal
4188,2024-04-18,CityGrocer,Pune,6,Debit Card,Normal
4189,2024-09-06,FreshMart,Kolkata,4,Debit Card,Member
4190,2024-09-12,FreshMart,Kolkata,8,UPI,Member
4191,2024-05-21,FreshMart,Pune,1,Cash,Normal
4192,2024-05-27,DailyNeeds,Kolkata,7,Credit Card,Normal
4193,2024-02-05,UrbanFresh,Chennai,7,Debit Card,Normal
4194,2024-12-04,DailyNeeds,Pune,10,Credit Card,Member
4195,2024-04-29,DailyNeeds,Bangalore,10,Debit Card,Member
4196,2024-10-20,GreenBasket,Pune,7,Cash,Normal
4197,2024-04-21,UrbanFresh,Pune,1,UPI,Normal
4198,2024-04-20,FreshMart,Mumbai,3,Debit Card,Member
4199,2024-05-29,UrbanFresh,Chennai,3,Debit Card,Member
4200,2024-03-01,GreenBasket,Delhi,7,Debit Card,Normal
4201,2024-08-26,CityGrocer,Delhi,7,UPI,Member
4202,2024-01-25,DailyNeeds,Mumbai,10,Debit Card,Member
4203,2024-04-22,CityGrocer,Hyderabad,5,Cash,Member
4204,2024-08-19,CityGrocer,Chennai,2,Credit Card,Normal
4205,2024-05-16,UrbanFresh,Chennai,10,Debit Card,Member
4206,2024-12-05,FreshMart,Bangalore,6,Credit Card,Member
4207,2024-11-08,GreenBasket,Mumbai,8,Cash,Normal
4208,2024-10-05,FreshMart,Chennai,7,Debit Card,Normal
4209,2024-02-28,UrbanFresh,Kolkata,3,Cash,Normal
4210,2024-01-27,GreenBasket,Pune,5,UPI,Normal
4211,2024-07-23,CityGrocer,Delhi,6,Credit Card,Normal
4212,2024-03-09,UrbanFresh,Mumbai,7,Cash,Member
4213,2024-02-16,CityGrocer,Hyderabad,5,UPI,Member
4214,2024-04-17,UrbanFresh,Delhi,10,UPI,Member
4215,2024-12-05,UrbanFresh,Delhi,6,Cash,Member
4216,2024-11-17,UrbanFresh,Mumbai,2,Credit Card,Normal
4217,2024-02-20,GreenBasket,Kolkata,9,Cash,Normal
4218,2024-04-12,GreenBasket,Delhi,2,Debit Card,Member
4219,2024-11-26,GreenBasket,Kolkata,2,Debit Card,Member
4220,2024-01-09,GreenBasket,Kolkata,1,UPI,Normal
4221,2024-09-28,CityGrocer,Delhi,6,UPI,Member
4222,2024-05-30,CityGrocer,Delhi,10,Cash,Member
4223,2024-10-09,CityGrocer,Hyderabad,6,Credit Card,Member
4224,2024-10-23,CityGrocer,Bangalore,3,Credit Card,Member
4225,2024-07-21,FreshMart,Mumbai,2,UPI,Member
4226,2024-07-03,CityGrocer,Kolkata,3,Debit Card,Member
4227,2024-02-25,CityGrocer,Chennai,7,Debit Card,Member
4228,2024-01-07,FreshMart,Kolkata,1,Cash,Normal
4229,2024-11-22,UrbanFresh,Hyderabad,3,Cash,Normal
4230,2024-10-04,DailyNeeds,Hyderabad,9,Debit Card,Member
4231,2024-03-30,DailyNeeds,Bangalore,6,Cash,Member
4232,2024-08-24,FreshMart,Kolkata,9,UPI,Member
4233,2024-04-28,UrbanFresh,Bangalore,9,Debit Card,Normal
4234,2024-05-22,CityGrocer,Hyderabad,8,Cash,Normal
4235,2024-02-22,DailyNeeds,Mumbai,4,Debit Card,Member
4236,2024-04-11,DailyNeeds,Kolkata,10,Credit Card,Member
4237,2024-10-15,FreshMart,Chennai,9,Debit Card,Member
4238,2024-02-21,DailyNeeds,Bangalore,2,Cash,Member
4239,2024-02-18,FreshMart,Kolkata,6,Cash,Normal
4240,2024-09-27,DailyNeeds,Bangalore,1,Cash,Normal
4241,2024-10-03,DailyNeeds,Chennai,7,Debit Card,Normal
4242,2024-03-28,DailyNeeds,Pune,1,Credit Card,Member
4243,2024-06-20,GreenBasket,Chennai,2,Cash,Normal
4244,2024-06-29,UrbanFresh,Delhi,7,Credit Card,Normal
4245,2024-04-07,GreenBasket,Bangalore,3,Debit Card,Normal
4246,2024-03-06,UrbanFresh,Pune,7,UPI,Member
4247,2024-03-18,GreenBasket,Mumbai,6,UPI,Member
4248,2024-12-12,UrbanFresh,Mumbai,10,Cash,Normal
4249,2024-01-21,FreshMart,Kolkata,9,Credit Card,Member
4250,2024-05-10,DailyNeeds,Hyderabad,2,Debit Card,Member
4251,2024-11-03,FreshMart,Chennai,6,Debit Card,Member
4252,2024-11-13,FreshMart,Hyderabad,3,UPI,Normal
4253,2024-01-25,CityGrocer,Chennai,8,UPI,Member
4254,2024-12-08,DailyNeeds,Mumbai,6,Cash,Member
4255,2024-11-05,UrbanFresh,Hyderabad,8,Cash,Member
4256,2024-10-11,CityGrocer,Kolkata,5,Debit Card,Normal
4257,2024-07-05,FreshMart,Bangalore,8,UPI,Normal
4258,2024-07-29,UrbanFresh,Pune,5,Cash,Normal
4259,2024-11-16,UrbanFresh,Mumbai,10,Credit Card,Member
4260,2024-01-18,CityGrocer,Delhi,6,Cash,Member
4261,2024-03-06,FreshMart,Chennai,2,Credit Card,Member
4262,2024-05-25,GreenBasket,Mumbai,7,Credit Card,Normal
4263,2024-05-18,UrbanFresh,Bangalore,9,Debit Card,Member
4264,2024-11-30,FreshMart,Kolkata,8,Credit Card,Normal
4265,2024-09-23,GreenBasket,Hyderabad,2,UPI,Normal
4266,2024-12-08,FreshMart,Chennai,1,UPI,Member
4267,2024-06-01,DailyNeeds,Delhi,9,Debit Card,Member
4268,2024-12-05,DailyNeeds,Mumbai,6,Cash,Normal
4269,2024-08-01,CityGrocer,Delhi,9,Debit Card,Member
4270,2024-11-28,DailyNeeds,Bangalore,7,Credit Card,Normal
4271,2024-11-16,CityGrocer,Chennai,6,Debit Card,Normal
4272,2024-11-01,GreenBasket,Kolkata,2,UPI,Normal
4273,2024-09-17,FreshMart,Chennai,7,Debit Card,Member
4274,2024-03-28,CityGrocer,Mumbai,9,UPI,Member
4275,2024-12-25,DailyNeeds,Chennai,4,UPI,Normal
4276,2024-04-12,GreenBasket,Kolkata,5,Debit Card,Member
4277,2024-02-11,DailyNeeds,Delhi,4,Debit Card,Member
4278,2024-12-16,UrbanFresh,Mumbai,5,Credit Card,Normal
4279,2024-06-30,FreshMart,Kolkata,3,Credit Card,Normal
4280,2024-06-04,FreshMart,Delhi,8,Debit Card,Normal
4281,2024-03-12,FreshMart,Delhi,4,Cash,Normal
4282,2024-05-27,FreshMart,Bangalore,9,UPI,Member
4283,2024-05-26,FreshMart,Mumbai,2,Debit Card,Member
4284,2024-12-31,GreenBasket,Delhi,3,UPI,Member
4285,2024-08-28,UrbanFresh,Hyderabad,2,Credit Card,Member
4286,2024-03-01,GreenBasket,Delhi,8,Debit Card,Normal
4287,2024-02-16,FreshMart,Hyderabad,5,Credit Card,Member
4288,2024-07-18,CityGrocer,Chennai,10,Cash,Normal
4289,2024-07-17,FreshMart,Hyderabad,3,UPI,Member
4290,2024-06-05,DailyNeeds,Delhi,3,Cash,Member
4291,2024-07-29,FreshMart,Delhi,8,Credit Card,Normal
4292,2024-06-12,DailyNeeds,Delhi,8,Cash,Normal
4293,2024-05-20,GreenBasket,Bangalore,1,Debit Card,Member
4294,2024-07-17,DailyNeeds,Chennai,2,UPI,Member
4295,2024-04-06,FreshMart,Delhi,10,Credit Card,Normal
4296,2024-08-25,GreenBasket,Delhi,5,UPI,Normal
4297,2024-07-11,CityGrocer,Delhi,8,Debit Card,Normal
4298,2024-07-02,FreshMart,Kolkata,10,Cash,Normal
4299,2024-01-29,FreshMart,Hyderabad,5,Credit Card,Member
4300,2024-12-21,FreshMart,Delhi,3,Cash,Normal
4301,2024-11-03,DailyNeeds,Mumbai,10,UPI,Member
4302,2024-07-27,DailyNeeds,Kolkata,3,UPI,Normal
4303,2024-04-24,FreshMart,Hyderabad,1,UPI,Normal
4304,2024-01-19,CityGrocer,Chennai,10,Debit Card,Member
4305,2024-11-10,UrbanFresh,Mumbai,3,Credit Card,Member
4306,2024-06-13,UrbanFresh,Pune,10,UPI,Normal
4307,2024-03-01,UrbanFresh,Delhi,1,Credit Card,Normal
4308,2024-07-08,UrbanFresh,Kolkata,8,Debit Card,Member
4309,2024-07-24,UrbanFresh,Kolkata,1,Cash,Normal
4310,2024-11-10,UrbanFresh,Kolkata,2,Credit Card,Member
4311,2024-12-19,UrbanFresh,Bangalore,4,Debit Card,Normal
4312,2024-11-18,UrbanFresh,Delhi,3,Credit Card,Member
4313,2024-09-29,CityGrocer,Chennai,2,Credit Card,Normal
4314,2024-02-05,FreshMart,Pune,2,Debit Card,Member
4315,2024-09-03,CityGrocer,Pune,4,Debit Card,Normal
4316,2024-02-08,GreenBasket,Delhi,5,Credit Card,Normal
4317,2024-08-11,DailyNeeds,Kolkata,6,Debit Card,Member
4318,2024-03-16,CityGrocer,Delhi,4,Debit Card,Member
4319,2024-04-06,GreenBasket,Bangalore,10,Credit Card,Member
4320,2024-01-23,FreshMart,Delhi,4,Credit Card,Member
4321,2024-03-21,UrbanFresh,Mumbai,6,UPI,Normal
4322,2024-03-07,CityGrocer,Hyderabad,1,Debit Card,Member
4323,2024-03-07,FreshMart,Kolkata,9,UPI,Member
4324,2024-07-05,UrbanFresh,Hyderabad,5,Credit Card,Member
4325,2024-04-07,CityGrocer,Bangalore,5,UPI,Normal
4326,2024-06-05,CityGrocer,Bangalore,1,UPI,Normal
4327,2024-03-11,GreenBasket,Pune,2,Debit Card,Normal
4328,2024-12-26,GreenBasket,Bangalore,6,Credit Card,Member
4329,2024-11-16,DailyNeeds,Chennai,8,Credit Card,Normal
4330,2024-12-18,FreshMart,Kolkata,5,UPI,Normal
4331,2024-05-25,CityGrocer,Hyderabad,8,Cash,Member
4332,2024-08-14,UrbanFresh,Delhi,10,UPI,Member
4333,2024-11-11,CityGrocer,Chennai,7,Credit Card,Member
4334,2024-12-12,DailyNeeds,Chennai,8,Debit Card,Member
4335,2024-09-15,CityGrocer,Bangalore,9,Cash,Normal
4336,2024-10-28,FreshMart,Pune,1,UPI,Normal
4337,2024-10-18,CityGrocer,Delhi,10,Cash,Normal
4338,2024-10-23,GreenBasket,Bangalore,8,UPI,Normal
4339,2024-01-22,UrbanFresh,Hyderabad,10,Cash,Normal
4340,2024-12-15,FreshMart,Hyderabad,2,Debit Card,Normal
4341,2024-04-30,DailyNeeds,Kolkata,1,Cash,Normal
4342,2024-07-24,GreenBasket,Delhi,3,Cash,Member
4343,2024-10-12,CityGrocer,Bangalore,4,Cash,Normal
4344,2024-07-10,GreenBasket,Pune,10,Cash,Member
4345,2024-12-01,GreenBasket,Delhi,3,Credit Card,Member
4346,2024-04-28,GreenBasket,Chennai,6,Cash,Member
4347,2024-10-08,CityGrocer,Hyderabad,6,Debit Card,Member
4348,2024-04-09,GreenBasket,Hyderabad,9,Debit Card,Member
4349,2024-01-02,UrbanFresh,Hyderabad,4,Cash,Member
4350,2024-05-08,DailyNeeds,Pune,7,Credit Card,Member
4351,2024-08-20,CityGrocer,Delhi,7,UPI,Member
4352,2024-02-06,CityGrocer,Mumbai,2,Debit Card,Member
4353,2024-08-16,CityGrocer,Bangalore,4,Debit Card,Member
4354,2024-08-09,FreshMart,Hyderabad,3,UPI,Member
4355,2024-01-13,GreenBasket,Bangalore,8,Credit Card,Member
4356,2024-02-23,CityGrocer,Hyderabad,1,Credit Card,Member
4357,2024-04-06,GreenBasket,Chennai,6,Debit Card,Normal
4358,2024-11-03,CityGrocer,Bangalore,6,UPI,Normal
4359,2024-07-06,DailyNeeds,Pune,4,UPI,Member
4360,2024-12-06,UrbanFresh,Delhi,10,Credit Card,Member
4361,2024-03-22,CityGrocer,Hyderabad,1,UPI,Member
4362,2024-11-20,DailyNeeds,Chennai,9,Credit Card,Normal
4363,2024-11-03,DailyNeeds,Kolkata,8,Debit Card,Normal
4364,2024-02-17,GreenBasket,Delhi,2,Debit Card,Member
4365,2024-06-15,UrbanFresh,Mumbai,5,UPI,Normal
4366,2024-12-13,FreshMart,Bangalore,6,UPI,Normal
4367,2024-03-27,FreshMart,Mumbai,7,Debit Card,Normal
4368,2024-09-01,FreshMart,Mumbai,7,UPI,Normal
4369,2024-01-05,DailyNeeds,Pune,9,Credit Card,Normal
4370,2024-04-16,FreshMart,Bangalore,7,Cash,Member
4371,2024-01-13,DailyNeeds,Kolkata,4,UPI,Normal
4372,2024-03-27,UrbanFresh,Delhi,10,UPI,Member
4373,2024-03-13,CityGrocer,Kolkata,9,Debit Card,Normal
4374,2024-08-23,DailyNeeds,Hyderabad,10,Debit Card,Normal
4375,2024-03-07,GreenBasket,Pune,4,Debit Card,Member
4376,2024-06-10,CityGrocer,Hyderabad,7,Debit Card,Normal
4377,2024-10-16,GreenBasket,Kolkata,6,Cash,Member
4378,2024-09-28,CityGrocer,Pune,3,Cash,Normal
4379,2024-08-19,GreenBasket,Kolkata,6,Debit Card,Normal
4380,2024-11-29,CityGrocer,Delhi,3,Debit Card,Normal
4381,2024-12-22,DailyNeeds,Kolkata,7,UPI,Normal
4382,2024-03-30,GreenBasket,Mumbai,2,Credit Card,Normal
4383,2024-02-10,DailyNeeds,Chennai,3,Cash,Normal
4384,2024-05-21,GreenBasket,Chennai,9,Credit Card,Member
4385,2024-03-02,FreshMart,Bangalore,1,Debit Card,Normal
4386,2024-01-22,UrbanFresh,Hyderabad,9,Cash,Member
4387,2024-10-25,CityGrocer,Hyderabad,10,Cash,Member
4388,2024-04-10,GreenBasket,Bangalore,6,Cash,Member
4389,2024-08-30,CityGrocer,Chennai,4,Credit Card,Member
4390,2024-05-29,DailyNeeds,Hyderabad,7,Cash,Member
4391,2024-09-17,UrbanFresh,Hyderabad,8,UPI,Normal
4392,2024-08-31,UrbanFresh,Pune,1,UPI,Normal
4393,2024-07-07,FreshMart,Chennai,1,Debit Card,Normal
4394,2024-08-19,CityGrocer,Pune,8,Cash,Member
4395,2024-03-12,CityGrocer,Chennai,9,UPI,Normal
4396,2024-07-12,DailyNeeds,Mumbai,5,Cash,Member
4397,2024-01-22,GreenBasket,Pune,7,Debit Card,Member
4398,2024-03-26,DailyNeeds,Bangalore,2,Debit Card,Normal
4399,2024-02-02,CityGrocer,Pune,2,Credit Card,Member
4400,2024-07-02,CityGrocer,Mumbai,1,UPI,Member
4401,2024-09-23,FreshMart,Kolkata,8,Credit Card,Member
4402,2024-10-09,FreshMart,Hyderabad,4,Cash,Member
4403,2024-03-13,FreshMart,Bangalore,8,Cash,Member
4404,2024-06-20,UrbanFresh,Delhi,10,UPI,Normal
4405,2024-11-15,GreenBasket,Kolkata,5,UPI,Member
4406,2024-04-28,DailyNeeds,Delhi,8,Cash,Normal
4407,2024-01-01,GreenBasket,Mumbai,4,UPI,Member
4408,2024-07-01,UrbanFresh,Pune,2,Debit Card,Normal
4409,2024-12-27,UrbanFresh,Mumbai,2,Debit Card,Member
4410,2024-10-28,CityGrocer,Hyderabad,6,UPI,Normal
4411,2024-11-04,UrbanFresh,Kolkata,3,UPI,Normal
4412,2024-05-05,CityGrocer,Mumbai,4,UPI,Member
4413,2024-08-27,UrbanFresh,Hyderabad,1,Cash,Member
4414,2024-03-01,GreenBasket,Bangalore,10,Debit Card,Member
4415,2024-07-13,FreshMart,Hyderabad,5,Cash,Member
4416,2024-12-02,DailyNeeds,Hyderabad,6,Credit Card,Normal
4417,2024-08-20,DailyNeeds,Mumbai,2,UPI,Member
4418,2024-06-10,CityGrocer,Chennai,3,Debit Card,Member
4419,2024-09-24,GreenBasket,Kolkata,9,Credit Card,Member
4420,2024-03-30,FreshMart,Kolkata,8,Debit Card,Normal
4421,2024-07-27,FreshMart,Chennai,7,Cash,Normal
4422,2024-11-03,UrbanFresh,Bangalore,4,Cash,Normal
4423,2024-12-21,FreshMart,Pune,6,Credit Card,Member
4424,2024-07-08,DailyNeeds,Pune,8,UPI,Member
4425,2024-11-18,UrbanFresh,Chennai,10,UPI,Normal
4426,2024-12-21,GreenBasket,Pune,4,UPI,Normal
4427,2024-06-11,GreenBasket,Chennai,3,Debit Card,Member
4428,2024-04-30,GreenBasket,Chennai,7,Credit Card,Member
4429,2024-06-22,DailyNeeds,Mumbai,9,Credit Card,Member
4430,2024-04-08,UrbanFresh,Delhi,7,Cash,Member
4431,2024-07-21,DailyNeeds,Pune,7,UPI,Member
4432,2024-11-06,UrbanFresh,Delhi,4,Credit Card,Normal
4433,2024-10-27,FreshMart,Chennai,7,Cash,Member
4434,2024-12-03,FreshMart,Bangalore,3,UPI,Member
4435,2024-06-02,CityGrocer,Bangalore,6,UPI,Normal
4436,2024-10-09,GreenBasket,Hyderabad,5,UPI,Normal
4437,2024-08-14,CityGrocer,Delhi,10,Credit Card,Member
4438,2024-05-26,DailyNeeds,Delhi,5,Cash,Normal
4439,2024-07-04,FreshMart,Hyderabad,10,Debit Card,Normal
4440,2024-10-13,GreenBasket,Mumbai,6,Credit Card,Member
4441,2024-05-28,CityGrocer,Chennai,5,Cash,Member
4442,2024-07-01,UrbanFresh,Delhi,4,Credit Card,Member
4443,2024-01-08,DailyNeeds,Delhi,2,Credit Card,Member
4444,2024-05-31,CityGrocer,Pune,3,Cash,Member
4445,2024-04-08,FreshMart,Pune,10,UPI,Member
4446,2024-02-02,CityGrocer,Kolkata,3,Credit Card,Normal
4447,2024-11-28,UrbanFresh,Delhi,7,Cash,Normal
4448,2024-12-08,UrbanFresh,Hyderabad,6,UPI,Normal
4449,2024-01-14,FreshMart,Delhi,4,Cash,Normal
4450,2024-10-01,CityGrocer,Pune,3,Debit Card,Member
4451,2024-09-13,FreshMart,Delhi,9,Debit Card,Member
4452,2024-12-07,UrbanFresh,Kolkata,3,UPI,Normal
4453,2024-11-12,FreshMart,Kolkata,10,Credit Card,Normal
4454,2024-01-24,FreshMart,Chennai,3,Debit Card,Normal
4455,2024-09-02,FreshMart,Hyderabad,4,Credit Card,Member
4456,2024-04-02,FreshMart,Kolkata,2,UPI,Member
4457,2024-09-28,DailyNeeds,Delhi,5,Cash,Normal
4458,2024-08-11,GreenBasket,Hyderabad,4,UPI,Normal
4459,2024-12-11,CityGrocer,Kolkata,5,UPI,Member
4460,2024-12-10,FreshMart,Delhi,1,Credit Card,Normal
4461,2024-08-02,DailyNeeds,Hyderabad,9,Cash,Member
4462,2024-08-22,GreenBasket,Hyderabad,1,Cash,Member
4463,2024-06-18,UrbanFresh,Mumbai,1,Debit Card,Member
4464,2024-01-02,UrbanFresh,Chennai,6,Credit Card,Normal
4465,2024-02-13,FreshMart,Hyderabad,5,Credit Card,Member
4466,2024-09-17,CityGrocer,Hyderabad,2,Cash,Normal
4467,2024-10-14,CityGrocer,Chennai,4,UPI,Normal
4468,2024-02-05,UrbanFresh,Hyderabad,8,Credit Card,Member
4469,2024-07-15,GreenBasket,Kolkata,5,Credit Card,Member
4470,2024-04-08,GreenBasket,Pune,9,UPI,Normal
4471,2024-03-14,GreenBasket,Pune,10,UPI,Member
4472,2024-02-07,GreenBasket,Pune,8,Debit Card,Normal
4473,2024-03-12,UrbanFresh,Bangalore,3,Cash,Normal
4474,2024-06-03,UrbanFresh,Bangalore,1,UPI,Member
4475,2024-09-26,GreenBasket,Hyderabad,5,UPI,Normal
4476,2024-05-27,DailyNeeds,Hyderabad,6,Debit Card,Member
4477,2024-06-17,DailyNeeds,Delhi,4,UPI,Member
4478,2024-08-28,FreshMart,Hyderabad,4,Credit Card,Member
4479,2024-07-18,DailyNeeds,Kolkata,9,UPI,Normal
4480,2024-09-01,GreenBasket,Hyderabad,7,Credit Card,Normal
4481,2024-08-05,GreenBasket,Delhi,10,Debit Card,Normal
4482,2024-12-16,UrbanFresh,Kolkata,2,Debit Card,Normal
4483,2024-10-08,FreshMart,Kolkata,5,Debit Card,Member
4484,2024-10-31,UrbanFresh,Pune,1,Credit Card,Normal
4485,2024-06-23,FreshMart,Delhi,4,Cash,Member
4486,2024-05-10,GreenBasket,Chennai,10,Debit Card,Normal
4487,2024-10-14,DailyNeeds,Hyderabad,8,UPI,Member
4488,2024-09-15,DailyNeeds,Delhi,1,UPI,Member
4489,2024-07-01,GreenBasket,Bangalore,5,Cash,Member
4490,2024-04-01,UrbanFresh,Chennai,2,Debit Card,Normal
4491,2024-05-06,GreenBasket,Chennai,1,UPI,Member
4492,2024-06-14,FreshMart,Chennai,8,Cash,Normal
4493,2024-09-20,CityGrocer,Bangalore,2,Cash,Member
4494,2024-07-05,CityGrocer,Bangalore,6,Cash,Normal
4495,2024-08-06,CityGrocer,Mumbai,8,Credit Card,Member
4496,2024-06-04,FreshMart,Hyderabad,5,UPI,Member
4497,2024-09-17,FreshMart,Hyderabad,2,Debit Card,Member
4498,2024-11-08,FreshMart,Kolkata,6,UPI,Member
4499,2024-06-17,FreshMart,Hyderabad,10,Credit Card,Member
4500,2024-08-21,FreshMart,Bangalore,4,Credit Card,Member
4501,2024-09-01,UrbanFresh,Delhi,6,Debit Card,Normal
4502,2024-08-01,FreshMart,Hyderabad,3,UPI,Normal
4503,2024-09-15,DailyNeeds,Mumbai,9,Cash,Normal
4504,2024-04-01,CityGrocer,Mumbai,9,UPI,Normal
4505,2024-08-09,FreshMart,Pune,4,Cash,Member
4506,2024-06-07,UrbanFresh,Pune,2,UPI,Member
4507,2024-10-03,FreshMart,Kolkata,9,UPI,Normal
4508,2024-01-16,FreshMart,Mumbai,5,Debit Card,Normal
4509,2024-02-08,CityGrocer,Kolkata,9,Cash,Member
4510,2024-04-01,CityGrocer,Mumbai,3,Debit Card,Normal
4511,2024-09-14,GreenBasket,Chennai,6,Debit Card,Member
4512,2024-10-30,GreenBasket,Bangalore,10,UPI,Member
4513,2024-09-26,FreshMart,Chennai,5,UPI,Member
4514,2024-06-12,FreshMart,Delhi,5,UPI,Normal
4515,2024-03-16,CityGrocer,Chennai,1,UPI,Member
4516,2024-09-06,DailyNeeds,Pune,10,Cash,Normal
4517,2024-07-11,DailyNeeds,Mumbai,10,Credit Card,Normal
4518,2024-08-31,CityGrocer,Chennai,3,UPI,Normal
4519,2024-12-27,DailyNeeds,Delhi,9,Debit Card,Normal
4520,2024-03-09,DailyNeeds,Mumbai,3,Debit Card,Normal
4521,2024-02-22,DailyNeeds,Bangalore,9,UPI,Normal
4522,2024-10-16,FreshMart,Chennai,4,Cash,Member
4523,2024-10-17,UrbanFresh,Hyderabad,3,UPI,Member
4524,2024-01-12,GreenBasket,Bangalore,3,Debit Card,Normal
4525,2024-12-12,GreenBasket,Delhi,3,UPI,Member
4526,2024-06-24,UrbanFresh,Bangalore,9,UPI,Normal
4527,2024-07-06,CityGrocer,Bangalore,8,Cash,Normal
4528,2024-02-09,FreshMart,Pune,3,UPI,Member
4529,2024-12-25,FreshMart,Chennai,5,Debit Card,Normal
4530,2024-10-26,FreshMart,Mumbai,7,Debit Card,Normal
4531,2024-07-12,UrbanFresh,Mumbai,3,Cash,Normal
4532,2024-10-14,FreshMart,Chennai,6,Debit Card,Normal
4533,2024-06-13,GreenBasket,Mumbai,5,Debit Card,Member
4534,2024-05-20,FreshMart,Chennai,10,Credit Card,Normal
4535,2024-05-08,FreshMart,Chennai,1,Cash,Member
4536,2024-06-06,UrbanFresh,Kolkata,4,Debit Card,Member
4537,2024-07-15,GreenBasket,Chennai,9,UPI,Normal
4538,2024-06-27,CityGrocer,Bangalore,7,UPI,Member
4539,2024-09-30,CityGrocer,Bangalore,1,Credit Card,Normal
4540,2024-01-31,GreenBasket,Bangalore,6,UPI,Member
4541,2024-03-02,FreshMart,Bangalore,9,Credit Card,Normal
4542,2024-04-18,DailyNeeds,Delhi,6,Credit Card,Normal
4543,2024-05-17,DailyNeeds,Bangalore,7,Credit Card,Member
4544,2024-10-29,DailyNeeds,Pune,4,Debit Card,Member
4545,2024-04-02,GreenBasket,Kolkata,9,UPI,Normal
4546,2024-01-18,CityGrocer,Delhi,4,Credit Card,Normal
4547,2024-11-24,UrbanFresh,Kolkata,8,Debit Card,Normal
4548,2024-02-21,FreshMart,Mumbai,1,UPI,Member
4549,2024-04-03,GreenBasket,Hyderabad,10,Cash,Member
4550,2024-05-17,DailyNeeds,Delhi,7,Credit Card,Member
4551,2024-03-10,GreenBasket,Delhi,7,Cash,Normal
4552,2024-06-04,FreshMart,Kolkata,5,Credit Card,Member
4553,2024-06-23,GreenBasket,Delhi,8,Credit Card,Normal
4554,2024-05-04,GreenBasket,Chennai,9,UPI,Member
4555,2024-09-04,UrbanFresh,Chennai,2,Credit Card,Member
4556,2024-05-19,FreshMart,Bangalore,2,Debit Card,Member
4557,2024-05-25,UrbanFresh,Pune,5,Credit Card,Normal
4558,2024-11-22,GreenBasket,Mumbai,3,Credit Card,Normal
4559,2024-08-09,GreenBasket,Pune,10,Cash,Member
4560,2024-06-19,UrbanFresh,Bangalore,3,Cash,Normal
4561,2024-12-14,UrbanFresh,Kolkata,7,Cash,Member
4562,2024-01-29,FreshMart,Pune,4,Credit Card,Member
4563,2024-09-05,UrbanFresh,Kolkata,9,Credit Card,Member
4564,2024-01-28,CityGrocer,Pune,1,Debit Card,Member
4565,2024-12-14,CityGrocer,Bangalore,10,UPI,Member
4566,2024-05-02,DailyNeeds,Delhi,5,Credit Card,Normal
4567,2024-04-27,UrbanFresh,Kolkata,5,Debit Card,Normal
4568,2024-02-07,FreshMart,Mumbai,7,UPI,Normal
4569,2024-02-28,FreshMart,Kolkata,2,Debit Card,Member
4570,2024-02-14,FreshMart,Mumbai,7,Cash,Normal
4571,2024-10-31,CityGrocer,Pune,4,Cash,Member
4572,2024-11-20,FreshMart,Kolkata,6,UPI,Normal
4573,2024-06-09,GreenBasket,Hyderabad,2,Cash,Normal
4574,2024-09-04,FreshMart,Kolkata,1,Debit Card,Normal
4575,2024-05-09,FreshMart,Bangalore,2,Credit Card,Normal
4576,2024-12-01,DailyNeeds,Hyderabad,6,Credit Card,Normal
4577,2024-02-29,CityGrocer,Bangalore,2,Debit Card,Member
4578,2024-05-14,UrbanFresh,Hyderabad,3,Debit Card,Normal
4579,2024-09-28,GreenBasket,Mumbai,5,Cash,Member
4580,2024-06-20,CityGrocer,Delhi,2,UPI,Member
4581,2024-12-06,FreshMart,Mumbai,10,Debit Card,Normal
4582,2024-03-08,FreshMart,Chennai,4,Debit Card,Member
4583,2024-04-22,CityGrocer,Delhi,5,Debit Card,Member
4584,2024-06-19,FreshMart,Mumbai,8,Credit Card,Normal
4585,2024-04-09,DailyNeeds,Chennai,9,UPI,Member
4586,2024-12-27,FreshMart,Kolkata,8,UPI,Member
4587,2024-06-22,DailyNeeds,Hyderabad,8,Cash,Member
4588,2024-03-23,DailyNeeds,Chennai,9,Debit Card,Member
4589,2024-08-24,UrbanFresh,Kolkata,8,Debit Card,Normal
4590,2024-06-13,GreenBasket,Mumbai,2,Debit Card,Normal
4591,2024-03-30,DailyNeeds,Pune,4,Debit Card,Normal
4592,2024-10-19,DailyNeeds,Mumbai,5,UPI,Normal
4593,2024-03-05,FreshMart,Bangalore,9,Credit Card,Member
4594,2024-11-12,CityGrocer,Bangalore,10,UPI,Member
4595,2024-03-02,UrbanFresh,Chennai,1,Debit Card,Member
