OrderID,Product,Category,UnitPrice
4854,Apple,Fruits,365.33
4855,Potato,Vegetables,90.24
4856,Butter,Dairy,341.22
4857,Orange,Fruits,195.65
4858,Mango,Fruits,136.76
4859,Spinach,Vegetables,185.21
4860,Apple,Fruits,38.92
4861,Potato,Vegetables,266.83
4862,Apple,Fruits,376.34
4863,Coffee,Beverages,416.59
4864,Popcorn,Snacks,251.02
4865,Cheese,Dairy,451.01
4866,Chocolate,Snacks,338.11
4867,Yogurt,Dairy,458.27
4868,Spinach,Vegetables,197.49
4869,Banana,Fruits,163.58
4870,Apple,Fruits,265.72
4871,Soda,Beverages,189.89
4872,Apple,Fruits,28.75
4873,Tomato,Vegetables,351.23
4874,Cheese,Dairy,313.81
4875,Butter,Dairy,107.72
4876,Biscuits,Snacks,14.8
4877,Tea,Beverages,94.96
4878,Milk,Dairy,70.99
4879,Mango,Fruits,403.27
4880,Juice,Beverages,219.93
4881,Paneer,Dairy,298.67
4882,Tomato,Vegetables,306.69
4883,Chocolate,Snacks,389.9
4884,Popcorn,Snacks,435.53
4885,Grapes,Fruits,87.75
4886,Grapes,Fruits,354.63
4887,Paneer,Dairy,262.72
4888,Cheese,Dairy,54.12
4889,Apple,Fruits,377.03
4890,Mango,Fruits,200.83
4891,Milk,Dairy,200.34
4892,Tea,Beverages,494.49
4893,Carrot,Vegetables,144.08
4894,Orange,Fruits,282.45
4895,Paneer,Dairy,157.05
4896,Coffee,Beverages,270.59
4897,Energy Drink,Beverages,78.09
4898,Mango,Fruits,301.16
4899,Tomato,Vegetables,92.87
4900,Paneer,Dairy,232.22
4901,Milk,Dairy,155.7
4902,Energy Drink,Beverages,311.45
4903,Mango,Fruits,183.6
4904,Onion,Vegetables,99.09
4905,Banana,Fruits,368.28
4906,Soda,Beverages,81.64
4907,Yogurt,Dairy,101.85
4908,Grapes,Fruits,321.55
4909,Paneer,Dairy,134.86
4910,Biscuits,Snacks,152.6
4911,Soda,Beverages,305.88
4912,Tea,Beverages,218.06
4913,Spinach,Vegetables,442.52
4914,Soda,Beverages,82.31
4915,Cheese,Dairy,16.5
4916,Carrot,Vegetables,156.22
4917,Grapes,Fruits,458.83
4918,Tomato,Vegetables,316.99
4919,Cheese,Dairy,219.53
4920,Tea,Beverages,115.54
4921,Banana,Fruits,315.8
4922,Chips,Snacks,119.79
4923,Chips,Snacks,121.95
4924,Paneer,Dairy,117.43
4925,Mango,Fruits,321.27
4926,Apple,Fruits,440.04
4927,Orange,Fruits,338.02
4928,Butter,Dairy,151
4929,Biscuits,Snacks,267.69
4930,Yogurt,Dairy,91.15
4931,Cheese,Dairy,218.04
4932,Chocolate,Snacks,148.37
4933,Potato,Vegetables,450.55
4934,Paneer,Dairy,473.05
4935,Mango,Fruits,90.61
4936,Namkeen,Snacks,59.59
4937,Onion,Vegetables,35.44
4938,Potato,Vegetables,442.45
4939,Tea,Beverages,432
4940,Tea,Beverages,391.53
4941,Tea,Beverages,207.7
4942,Energy Drink,Beverages,69.08
4943,Apple,Fruits,218.23
4944,Soda,Beverages,187.17
4945,Mango,Fruits,380.05
4946,Butter,Dairy,205.02
4947,Juice,Beverages,274.39
4948,Yogurt,Dairy,407.48
4949,Banana,Fruits,142.57
4950,Carrot,Vegetables,132.53
4951,Grapes,Fruits,360.26
4952,Grapes,Fruits,459.62
4953,Chocolate,Snacks,206.36
4954,Cheese,Dairy,237.19
4955,Tea,Beverages,133.68
4956,Paneer,Dairy,396.36
4957,Potato,Vegetables,351.36
4958,Soda,Beverages,470.21
4959,Cheese,Dairy,265.37
4960,Carrot,Vegetables,152.34
4961,Grapes,Fruits,66.86
4962,Carrot,Vegetables,28.13
4963,Mango,Fruits,351.77
4964,Soda,Beverages,354.2
4965,Onion,Vegetables,239.85
4966,Energy Drink,Beverages,427.64
4967,Paneer,Dairy,354.55
4968,Juice,Beverages,81.41
4969,Mango,Fruits,310.6
4970,Banana,Fruits,460.3
4971,Paneer,Dairy,110.77
4972,Milk,Dairy,174.54
4973,Tomato,Vegetables,249.18
4974,Juice,Beverages,26.79
4975,Apple,Fruits,229.27
4976,Popcorn,Snacks,479.29
4977,Tomato,Vegetables,168.04
4978,Onion,Vegetables,22.86
4979,Juice,Beverages,82.48
4980,Orange,Fruits,429.88
4981,Chips,Snacks,472.43
4982,Onion,Vegetables,140.5
4983,Grapes,Fruits,259.97
4984,Coffee,Beverages,299.8
4985,Tomato,Vegetables,77.97
4986,Chocolate,Snacks,476.08
4987,Tomato,Vegetables,308.29
4988,Cheese,Dairy,223.14
4989,Energy Drink,Beverages,423.16
4990,Onion,Vegetables,86.25
4991,Yogurt,Dairy,60.31
4992,Chocolate,Snacks,469.95
4993,Milk,Dairy,163.32
4994,Cheese,Dairy,210.29
4995,Tomato,Vegetables,142.6
4996,Potato,Vegetables,326.5
4997,Spinach,Vegetables,310.72
4998,Paneer,Dairy,12.67
4999,Mango,Fruits,435.6
5000,Carrot,Vegetables,59.93
5001,Butter,Dairy,40.96
5002,Grapes,Fruits,313.9
5003,Tomato,Vegetables,101.56
5004,Yogurt,Dairy,151.41
5005,Yogurt,Dairy,494.42
5006,Namkeen,Snacks,324.82
5007,Energy Drink,Beverages,30.67
5008,Milk,Dairy,124.69
5009,Apple,Fruits,216.59
5010,Paneer,Dairy,41.66
5011,Grapes,Fruits,209.28
5012,Chips,Snacks,444.21
5013,Onion,Vegetables,275.66
5014,Tomato,Vegetables,94.51
5015,Soda,Beverages,232.76
5016,Banana,Fruits,408.29
5017,Juice,Beverages,241.03
5018,Onion,Vegetables,481.74
5019,Cheese,Dairy,259.21
5020,Apple,Fruits,215.29
5021,Juice,Beverages,156.44
5022,Popcorn,Snacks,408.59
5023,Butter,Dairy,186.87
5024,Paneer,Dairy,83.53
5025,Soda,Beverages,221.52
5026,Coffee,Beverages,77.19
5027,Coffee,Beverages,163.2
5028,Carrot,Vegetables,157.31
5029,Energy Drink,Beverages,63.64
5030,Apple,Fruits,164.63
5031,Coffee,Beverages,112.12
5032,Potato,Vegetables,41.62
5033,Energy Drink,Beverages,170.57
5034,Grapes,Fruits,170.02
5035,Onion,Vegetables,345.66
5036,Yogurt,Dairy,320.3
5037,Grapes,Fruits,415.61
5038,Energy Drink,Beverages,408.94
5039,Banana,Fruits,293.71
5040,Tomato,Vegetables,192.67
5041,Milk,Dairy,303.12
5042,Butter,Dairy,92.33
5043,Biscuits,Snacks,382.33
5044,Apple,Fruits,414.69
5045,Carrot,Vegetables,170.53
5046,Paneer,Dairy,363.08
5047,Grapes,Fruits,205.79
5048,Mango,Fruits,268.97
5049,Grapes,Fruits,352.35
5050,Popcorn,Snacks,143.74
5051,Orange,Fruits,153.63
5052,Grapes,Fruits,63.07
5053,Tomato,Vegetables,173.58
5054,Onion,Vegetables,202.19
5055,Juice,Beverages,353.9
5056,Juice,Beverages,26.96
5057,Coffee,Beverages,472.45
5058,Chips,Snacks,358.32
5059,Tea,Beverages,61.82
5060,Popcorn,Snacks,380.69
5061,Juice,Beverages,26.8
5062,Banana,Fruits,389.24
5063,Tomato,Vegetables,467.8
5064,Carrot,Vegetables,311.26
5065,Mango,Fruits,311.44
5066,Namkeen,Snacks,116.43
5067,Tea,Beverages,256.95
5068,Paneer,Dairy,267.35
5069,Potato,Vegetables,225.37
5070,Milk,Dairy,133.51
5071,Biscuits,Snacks,245.77
5072,Tomato,Vegetables,71.27
5073,Popcorn,Snacks,221.42
5074,Chocolate,Snacks,207.45
5075,Apple,Fruits,17.17
5076,Juice,Beverages,125
5077,Carrot,Vegetables,142.82
5078,Soda,Beverages,77.45
5079,Energy Drink,Beverages,86.92
5080,Tea,Beverages,273.66
5081,Orange,Fruits,487.55
5082,Biscuits,Snacks,239.7
5083,Tomato,Vegetables,68.92
5084,Coffee,Beverages,273.17
5085,Orange,Fruits,107.11
5086,Biscuits,Snacks,55.45
5087,Orange,Fruits,59.46
5088,Juice,Beverages,80.6
5089,Juice,Beverages,317.72
5090,Yogurt,Dairy,407.41
5091,Banana,Fruits,301.62
5092,Chips,Snacks,466.76
5093,Coffee,Beverages,106.35
5094,Chips,Snacks,345.11
5095,Banana,Fruits,144.51
5096,Tea,Beverages,17.24
5097,Paneer,Dairy,340.38
5098,Biscuits,Snacks,37.48
5099,Biscuits,Snacks,28.72
5100,Tea,Beverages,58.89
5101,Onion,Vegetables,191.75
5102,Juice,Beverages,56.28
5103,Energy Drink,Beverages,244.48
5104,Yogurt,Dairy,127.43
5105,Coffee,Beverages,455.23
5106,Orange,Fruits,266.31
5107,Juice,Beverages,420.89
5108,Butter,Dairy,358.99
5109,Banana,Fruits,306.57
5110,Apple,Fruits,278.61
5111,Potato,Vegetables,25.39
5112,Butter,Dairy,436.46
5113,Spinach,Vegetables,90.27
5114,Chocolate,Snacks,234.51
5115,Milk,Dairy,91.05
5116,Biscuits,Snacks,265.95
5117,Coffee,Beverages,230.37
5118,Spinach,Vegetables,244.58
5119,Butter,Dairy,182.68
5120,Cheese,Dairy,377.41
5121,Yogurt,Dairy,354.5
5122,Chocolate,Snacks,219.51
5123,Potato,Vegetables,200.82
5124,Paneer,Dairy,203.97
5125,Apple,Fruits,183.23
5126,Grapes,Fruits,98.72
5127,Juice,Beverages,453.81
5128,Milk,Dairy,353.14
5129,Mango,Fruits,50.07
5130,Namkeen,Snacks,173.13
5131,Coffee,Beverages,373.86
5132,Cheese,Dairy,313.1
5133,Butter,Dairy,337.47
5134,Popcorn,Snacks,136.27
5135,Coffee,Beverages,451.58
5136,Biscuits,Snacks,474.84
5137,Energy Drink,Beverages,15.43
5138,Spinach,Vegetables,364.97
5139,Namkeen,Snacks,464.94
5140,Milk,Dairy,61.49
5141,Yogurt,Dairy,477.73
5142,Biscuits,Snacks,434.04
5143,Juice,Beverages,198.61
5144,Orange,Fruits,172.39
5145,Tomato,Vegetables,171.78
5146,Juice,Beverages,27.8
5147,Coffee,Beverages,41.56
5148,Yogurt,Dairy,190.15
5149,Yogurt,Dairy,112.96
5150,Apple,Fruits,214.33
5151,Paneer,Dairy,485.6
5152,Carrot,Vegetables,11.71
5153,Carrot,Vegetables,460.61
5154,Biscuits,Snacks,135.24
5155,Chocolate,Snacks,69.74
5156,Carrot,Vegetables,156.42
5157,Namkeen,Snacks,71.95
5158,Orange,Fruits,456.48
5159,Paneer,Dairy,266.61
5160,Mango,Fruits,402.61
5161,Tea,Beverages,19.44
5162,Cheese,Dairy,339.76
5163,Biscuits,Snacks,269.65
5164,Coffee,Beverages,442.21
5165,Apple,Fruits,360.31
5166,Potato,Vegetables,459.37
5167,Juice,Beverages,201.95
5168,Juice,Beverages,201.92
5169,Spinach,Vegetables,480.77
5170,Juice,Beverages,432.9
5171,Onion,Vegetables,431.32
5172,Chocolate,Snacks,186.69
5173,Carrot,Vegetables,60.08
5174,Butter,Dairy,162.27
5175,Milk,Dairy,291.51
5176,Grapes,Fruits,367.44
5177,Namkeen,Snacks,496.82
5178,Tea,Beverages,182.85
5179,Biscuits,Snacks,82.2
5180,Banana,Fruits,356.21
5181,Mango,Fruits,168.22
5182,Paneer,Dairy,23.15
5183,Cheese,Dairy,386.77
5184,Onion,Vegetables,259.67
5185,Banana,Fruits,16.61
5186,Chips,Snacks,150.5
5187,Potato,Vegetables,250.91
5188,Mango,Fruits,119.29
5189,Popcorn,Snacks,408.12
5190,Yogurt,Dairy,93.84
5191,Orange,Fruits,145.88
5192,Grapes,Fruits,223.93
5193,Potato,Vegetables,174.23
5194,Mango,Fruits,393.09
5195,Tea,Beverages,155.96
5196,Namkeen,Snacks,328.99
5197,Butter,Dairy,490.05
5198,Coffee,Beverages,216.29
5199,Juice,Beverages,174.05
5200,Mango,Fruits,31.92
5201,Energy Drink,Beverages,318.44
5202,Popcorn,Snacks,54.56
5203,Coffee,Beverages,236.48
5204,Juice,Beverages,287.06
5205,Soda,Beverages,352.06
5206,Chips,Snacks,267.98
5207,Carrot,Vegetables,253.19
5208,Orange,Fruits,272.06
5209,Apple,Fruits,236.33
5210,Tomato,Vegetables,234.7
5211,Soda,Beverages,161.97
5212,Grapes,Fruits,152.83
5213,Coffee,Beverages,472.1
5214,Potato,Vegetables,288.43
5215,Onion,Vegetables,485.83
5216,Butter,Dairy,202.87
5217,Coffee,Beverages,448.61
5218,Potato,Vegetables,52.57
5219,Juice,Beverages,102.43
5220,Tomato,Vegetables,175.92
5221,Namkeen,Snacks,152.43
5222,Biscuits,Snacks,28.92
5223,Chocolate,Snacks,195.41
5224,Banana,Fruits,123.1
5225,Apple,Fruits,326.21
5226,Biscuits,Snacks,423.57
5227,Biscuits,Snacks,283.92
5228,Chips,Snacks,74.14
5229,Orange,Fruits,142.58
5230,Chips,Snacks,476.37
5231,Juice,Beverages,468.49
5232,Yogurt,Dairy,272.57
5233,Namkeen,Snacks,466.01
5234,Butter,Dairy,143.96
5235,Grapes,Fruits,139.06
5236,Paneer,Dairy,433.78
5237,Biscuits,Snacks,69.49
5238,Soda,Beverages,133.38
5239,Banana,Fruits,312.94
5240,Chips,Snacks,71.36
5241,Mango,Fruits,358.29
5242,Butter,Dairy,85.54
5243,Coffee,Beverages,495.43
5244,Biscuits,Snacks,199.78
5245,Soda,Beverages,84.52
5246,Tomato,Vegetables,428.66
5247,Coffee,Beverages,20.55
5248,Orange,Fruits,161.54
5249,Energy Drink,Beverages,154.02
5250,Juice,Beverages,419.11
5251,Chocolate,Snacks,147.12
5252,Grapes,Fruits,208.76
5253,Soda,Beverages,62.94
5254,Biscuits,Snacks,264.43
5255,Milk,Dairy,84.42
5256,Grapes,Fruits,494.21
5257,Butter,Dairy,28.18
5258,Soda,Beverages,148.9
5259,Juice,Beverages,492.27
5260,Namkeen,Snacks,255.15
5261,Grapes,Fruits,376.96
5262,Butter,Dairy,345.74
5263,Banana,Fruits,438.98
5264,Mango,Fruits,385.67
5265,Energy Drink,Beverages,442.84
5266,Soda,Beverages,73.14
5267,Potato,Vegetables,408.21
5268,Juice,Beverages,339.67
5269,Juice,Beverages,286.7
5270,Paneer,Dairy,119.66
5271,Milk,Dairy,402.55
5272,Soda,Beverages,38.14
5273,Milk,Dairy,108
5274,Potato,Vegetables,199.92
5275,Grapes,Fruits,414.57
5276,Tea,Beverages,491.29
5277,Biscuits,Snacks,184.33
5278,Paneer,Dairy,366.17
5279,Tomato,Vegetables,191.55
5280,Apple,Fruits,115.97
5281,Butter,Dairy,24.81
5282,Butter,Dairy,223.75
5283,Coffee,Beverages,454.67
5284,Chips,Snacks,29.88
5285,Mango,Fruits,318.59
5286,Biscuits,Snacks,252.35
5287,Yogurt,Dairy,298.79
5288,Namkeen,Snacks,288.84
5289,Carrot,Vegetables,433.18
5290,Onion,Vegetables,24.26
5291,Grapes,Fruits,43.11
5292,Potato,Vegetables,471.9
5293,Spinach,Vegetables,150.67
5294,Butter,Dairy,452.59
5295,Cheese,Dairy,77.96
5296,Banana,Fruits,200.72
5297,Mango,Fruits,267.37
5298,Energy Drink,Beverages,350.64
5299,Coffee,Beverages,292.64
5300,Tea,Beverages,108.92
5301,Onion,Vegetables,24.98
5302,Spinach,Vegetables,419.94
5303,Spinach,Vegetables,187.67
5304,Juice,Beverages,150.4
5305,Grapes,Fruits,109.53
5306,Biscuits,Snacks,456.43
5307,Milk,Dairy,442.93
5308,Chocolate,Snacks,108.31
5309,Potato,Vegetables,247.2
5310,Energy Drink,Beverages,323.45
5311,Butter,Dairy,362.83
5312,Banana,Fruits,259.35
5313,Chocolate,Snacks,179.72
5314,Orange,Fruits,24.19
5315,Butter,Dairy,37.06
5316,Milk,Dairy,378.74
5317,Butter,Dairy,93.64
5318,Chips,Snacks,395.14
5319,Paneer,Dairy,302.08
5320,Tomato,Vegetables,13.47
5321,Spinach,Vegetables,169.5
5322,Biscuits,Snacks,52.86
5323,Juice,Beverages,281.72
5324,Butter,Dairy,69.57
5325,Paneer,Dairy,482.1
5326,Potato,Vegetables,350.02
5327,Chips,Snacks,453.81
5328,Milk,Dairy,147.02
5329,Chips,Snacks,361.52
5330,Grapes,Fruits,393.37
5331,Milk,Dairy,299.54
5332,Soda,Beverages,230.48
5333,Coffee,Beverages,265.1
5334,Chocolate,Snacks,149.4
5335,Yogurt,Dairy,287.89
5336,Spinach,Vegetables,246.54
5337,Carrot,Vegetables,193.78
5338,Chocolate,Snacks,276.92
5339,Soda,Beverages,134.44
5340,Soda,Beverages,169.34
5341,Soda,Beverages,15.13
5342,Tomato,Vegetables,481.83
5343,Spinach,Vegetables,39.35
5344,Biscuits,Snacks,418.56
5345,Popcorn,Snacks,375.3
5346,Juice,Beverages,269.21
5347,Potato,Vegetables,229.73
5348,Coffee,Beverages,413.8
5349,Spinach,Vegetables,59.21
5350,Chips,Snacks,110.62
5351,Tea,Beverages,123.36
5352,Chips,Snacks,365.53
5353,Soda,Beverages,211.74
5354,Biscuits,Snacks,66.08
5355,Chips,Snacks,209.29
5356,Chocolate,Snacks,17.77
5357,Grapes,Fruits,82.82
5358,Popcorn,Snacks,260.85
5359,Milk,Dairy,24.98
5360,Popcorn,Snacks,393.29
5361,Cheese,Dairy,103.11
5362,Onion,Vegetables,415.68
5363,Popcorn,Snacks,275.17
5364,Popcorn,Snacks,314.65
5365,Biscuits,Snacks,410.59
5366,Potato,Vegetables,373.41
5367,Mango,Fruits,129.14
5368,Juice,Beverages,159
5369,Yogurt,Dairy,358.12
5370,Yogurt,Dairy,102.02
5371,Butter,Dairy,415.87
5372,Apple,Fruits,122.68
5373,Chips,Snacks,126.05
5374,Banana,Fruits,456.53
5375,Onion,Vegetables,102.83
5376,Namkeen,Snacks,246.09
5377,Banana,Fruits,91.99
5378,Coffee,Beverages,437.53
5379,Yogurt,Dairy,102.15
5380,Potato,Vegetables,98.02
5381,Carrot,Vegetables,219.43
5382,Paneer,Dairy,301.69
5383,Yogurt,Dairy,262.79
5384,Mango,Fruits,312.14
5385,Namkeen,Snacks,36.25
5386,Chips,Snacks,345.81
5387,Carrot,Vegetables,118.19
5388,Carrot,Vegetables,360.89
5389,Mango,Fruits,96.38
5390,Apple,Fruits,184.09
5391,Yogurt,Dairy,117.36
5392,Butter,Dairy,391.08
5393,Chocolate,Snacks,399.74
5394,Orange,Fruits,398.61
5395,Paneer,Dairy,350.66
5396,Yogurt,Dairy,289.14
5397,Carrot,Vegetables,226.08
5398,Carrot,Vegetables,175.14
5399,Paneer,Dairy,283.58
5400,Paneer,Dairy,437.49
5401,Chips,Snacks,74.23
5402,Tomato,Vegetables,429.62
5403,Chocolate,Snacks,189.6
5404,Grapes,Fruits,11.6
5405,Orange,Fruits,329.99
5406,Carrot,Vegetables,277.58
5407,Coffee,Beverages,189.19
5408,Yogurt,Dairy,292.86
5409,Apple,Fruits,177.31
5410,Biscuits,Snacks,50.53
5411,Soda,Beverages,58.47
5412,Yogurt,Dairy,78.54
5413,Spinach,Vegetables,360.01
5414,Potato,Vegetables,95.1
5415,Paneer,Dairy,416.64
5416,Apple,Fruits,497.4
5417,Apple,Fruits,452.35
5418,Soda,Beverages,133.68
5419,Chips,Snacks,278.57
5420,Biscuits,Snacks,123.04
5421,Tomato,Vegetables,489.24
5422,Chocolate,Snacks,174.88
5423,Chocolate,Snacks,234
5424,Potato,Vegetables,370.88
5425,Onion,Vegetables,97.62
5426,Cheese,Dairy,268.5
5427,Chips,Snacks,443.9
5428,Carrot,Vegetables,185.81
5429,Namkeen,Snacks,166.95
5430,Potato,Vegetables,432.35
5431,Paneer,Dairy,438.88
5432,Onion,Vegetables,188.71
5433,Yogurt,Dairy,99.34
5434,Cheese,Dairy,365.95
5435,Paneer,Dairy,253.63
5436,Soda,Beverages,292.29
5437,Banana,Fruits,345.59
5438,Juice,Beverages,198.13
5439,Chips,Snacks,46.98
5440,Coffee,Beverages,63.22
5441,Chocolate,Snacks,91.3
5442,Orange,Fruits,134.65
5443,Juice,Beverages,492.66
5444,Chips,Snacks,365.93
5445,Energy Drink,Beverages,348.88
5446,Milk,Dairy,46.57
5447,Mango,Fruits,333.62
5448,Milk,Dairy,484.93
5449,Milk,Dairy,234.28
5450,Coffee,Beverages,97.25
5451,Onion,Vegetables,345.05
5452,Chocolate,Snacks,488.39
5453,Namkeen,Snacks,23.08
5454,Mango,Fruits,39.55
5455,Chocolate,Snacks,341.11
5456,Yogurt,Dairy,57.93
5457,Paneer,Dairy,78.2
5458,Milk,Dairy,214.37
5459,Spinach,Vegetables,253.5
5460,Grapes,Fruits,202.4
5461,Chocolate,Snacks,300.03
5462,Orange,Fruits,221.65
5463,Soda,Beverages,484.1
5464,Energy Drink,Beverages,21.42
5465,Yogurt,Dairy,92.05
5466,Potato,Vegetables,414.24
5467,Spinach,Vegetables,479.38
5468,Onion,Vegetables,126.98
5469,Butter,Dairy,313.29
5470,Mango,Fruits,58.85
5471,Apple,Fruits,107.57
5472,Mango,Fruits,375.13
5473,Butter,Dairy,32.1
5474,Namkeen,Snacks,121.56
5475,Apple,Fruits,100.48
5476,Yogurt,Dairy,55.62
5477,Yogurt,Dairy,242.43
5478,Apple,Fruits,381.8
5479,Spinach,Vegetables,438.83
5480,Paneer,Dairy,498.04
5481,Energy Drink,Beverages,349.48
5482,Potato,Vegetables,386.16
5483,Soda,Beverages,146.16
5484,Tomato,Vegetables,344.78
5485,Butter,Dairy,450.39
5486,Yogurt,Dairy,478.5
5487,Juice,Beverages,139.87
5488,Apple,Fruits,253.62
5489,Soda,Beverages,370.59
5490,Coffee,Beverages,71.45
5491,Chips,Snacks,22.89
5492,Tomato,Vegetables,84.12
5493,Chips,Snacks,467.3
5494,Cheese,Dairy,225.15
5495,Banana,Fruits,366.21
5496,Biscuits,Snacks,362.46
5497,Butter,Dairy,484.96
5498,Apple,Fruits,331.07
5499,Energy Drink,Beverages,194.15
5500,Juice,Beverages,389.21
5501,Juice,Beverages,144.16
5502,Apple,Fruits,131.24
5503,Spinach,Vegetables,395.9
5504,Biscuits,Snacks,137.06
5505,Cheese,Dairy,78.74
5506,Carrot,Vegetables,218.52
5507,Chips,Snacks,290.83
5508,Tea,Beverages,454.31
5509,Juice,Beverages,200.21
5510,Apple,Fruits,67.65
5511,Chips,Snacks,275.03
5512,Grapes,Fruits,447.89
5513,Potato,Vegetables,39.79
5514,Energy Drink,Beverages,308.1
5515,Potato,Vegetables,84.37
5516,Tomato,Vegetables,122.65
5517,Banana,Fruits,163.59
5518,Potato,Vegetables,438.35
5519,Energy Drink,Beverages,150.73
5520,Cheese,Dairy,295.48
5521,Chocolate,Snacks,412.93
5522,Yogurt,Dairy,49.03
5523,Grapes,Fruits,189.46
5524,Energy Drink,Beverages,369.36
5525,Orange,Fruits,324.83
5526,Apple,Fruits,397.88
5527,Biscuits,Snacks,268.25
5528,Apple,Fruits,35.59
5529,Apple,Fruits,261.06
5530,Popcorn,Snacks,344.71
5531,Soda,Beverages,426.14
5532,Yogurt,Dairy,26.01
5533,Biscuits,Snacks,183.78
5534,Butter,Dairy,68.04
5535,Paneer,Dairy,445.58
5536,Coffee,Beverages,140.18
5537,Tomato,Vegetables,161.59
5538,Onion,Vegetables,457
5539,Tomato,Vegetables,243.09
5540,Spinach,Vegetables,54.4
5541,Cheese,Dairy,156.94
5542,Cheese,Dairy,288.75
5543,Carrot,Vegetables,357.87
5544,Spinach,Vegetables,194.79
5545,Spinach,Vegetables,373.51
5546,Onion,Vegetables,77.98
5547,Namkeen,Snacks,262.39
5548,Milk,Dairy,78.9
5549,Yogurt,Dairy,407.61
5550,Yogurt,Dairy,96.07
5551,Tomato,Vegetables,295.34
5552,Orange,Fruits,67.49
5553,Spinach,Vegetables,120.89
5554,Butter,Dairy,228.57
5555,Energy Drink,Beverages,41.76
5556,Namkeen,Snacks,135.08
5557,Potato,Vegetables,400.24
5558,Milk,Dairy,486.64
5559,Potato,Vegetables,194.54
5560,Mango,Fruits,497.07
5561,Mango,Fruits,37.67
5562,Chips,Snacks,357.3
5563,Milk,Dairy,450.31
5564,Butter,Dairy,224.22
5565,Coffee,Beverages,246.16
5566,Cheese,Dairy,451.55
5567,Cheese,Dairy,387.52
5568,Namkeen,Snacks,136.51
5569,Banana,Fruits,253.97
5570,Carrot,Vegetables,403.16
5571,Carrot,Vegetables,449.12
5572,Chips,Snacks,43.7
5573,Energy Drink,Beverages,115.7
5574,Chips,Snacks,415.8
5575,Cheese,Dairy,356.91
5576,Biscuits,Snacks,297.25
5577,Chips,Snacks,220.77
5578,Mango,Fruits,90.61
5579,Soda,Beverages,62.35
5580,Namkeen,Snacks,457.41
5581,Energy Drink,Beverages,450.49
5582,Chips,Snacks,58.35
5583,Tea,Beverages,131.23
5584,Popcorn,Snacks,57.64
5585,Spinach,Vegetables,344.28
5586,Coffee,Beverages,385.3
5587,Apple,Fruits,332.9
5588,Tomato,Vegetables,397.01
5589,Namkeen,Snacks,158.85
5590,Soda,Beverages,474.34
5591,Soda,Beverages,484.89
5592,Chocolate,Snacks,346.54
5593,Popcorn,Snacks,363.12
5594,Milk,Dairy,407.29
5595,Carrot,Vegetables,291.85
5596,Biscuits,Snacks,269.95
5597,Tea,Beverages,490.33
5598,Chocolate,Snacks,161.96
5599,Tomato,Vegetables,84.71
5600,Carrot,Vegetables,460.39
5601,Tea,Beverages,236.63
5602,Energy Drink,Beverages,158.96
5603,Spinach,Vegetables,229.27
5604,Chips,Snacks,70.83
5605,Chocolate,Snacks,87.84
5606,Tea,Beverages,463.71
5607,Cheese,Dairy,19.07
5608,Carrot,Vegetables,263.88
5609,Popcorn,Snacks,28.56
5610,Potato,Vegetables,426.39
5611,Popcorn,Snacks,253.35
5612,Chips,Snacks,294.67
5613,Tea,Beverages,123.38
5614,Chocolate,Snacks,415.92
5615,Milk,Dairy,496.6
5616,Butter,Dairy,342.17
5617,Onion,Vegetables,338.41
5618,Milk,Dairy,108.46
5619,Mango,Fruits,338.78
5620,Chips,Snacks,329.48
5621,Carrot,Vegetables,271.09
5622,Energy Drink,Beverages,371.35
5623,Onion,Vegetables,486.92
5624,Paneer,Dairy,209.77
5625,Apple,Fruits,427.72
5626,Chocolate,Snacks,325.26
5627,Paneer,Dairy,218.92
5628,Popcorn,Snacks,205.34
5629,Milk,Dairy,396.96
5630,Tea,Beverages,97.3
5631,Chocolate,Snacks,460.62
5632,Carrot,Vegetables,335.29
5633,Yogurt,Dairy,49.27
5634,Orange,Fruits,128.2
5635,Banana,Fruits,120.05
5636,Milk,Dairy,59.91
5637,Banana,Fruits,361.06
5638,Carrot,Vegetables,368.63
5639,Soda,Beverages,347.61
5640,Milk,Dairy,38.53
5641,Banana,Fruits,116.72
5642,Milk,Dairy,202.48
5643,Paneer,Dairy,140.79
5644,Soda,Beverages,292.75
5645,Juice,Beverages,439.78
5646,Energy Drink,Beverages,129.71
5647,Carrot,Vegetables,57.28
5648,Tea,Beverages,15.61
5649,Tea,Beverages,104.05
5650,Coffee,Beverages,384.29
5651,Yogurt,Dairy,336.13
5652,Coffee,Beverages,256.98
5653,Mango,Fruits,471.9
5654,Popcorn,Snacks,167.78
5655,Yogurt,Dairy,213.53
5656,Namkeen,Snacks,195.52
5657,Butter,Dairy,442.88
5658,Spinach,Vegetables,447.12
5659,Onion,Vegetables,353.16
5660,Soda,Beverages,442.59
5661,Cheese,Dairy,105.71
5662,Spinach,Vegetables,19.03
5663,Mango,Fruits,245.65
5664,Butter,Dairy,229.2
5665,Mango,Fruits,356.4
5666,Popcorn,Snacks,103.94
5667,Popcorn,Snacks,74.27
5668,Tomato,Vegetables,46.32
5669,Chocolate,Snacks,169.03
5670,Soda,Beverages,293.29
5671,Carrot,Vegetables,78.38
5672,Carrot,Vegetables,37.83
5673,Cheese,Dairy,273.2
5674,Yogurt,Dairy,157.8
5675,Onion,Vegetables,437.29
5676,Chocolate,Snacks,346.2
5677,Juice,Beverages,293.48
